subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label	author_id	reviewer_id	comment
Orphanet:210581	skos:broadMatch	biolink:Disease	sio:SIO_000137	Temporomandibular joint anomaly	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:210584	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spindle cell hemangioma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:391490	skos:broadMatch	biolink:Disease	sio:SIO_000137	Adult-onset myasthenia gravis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:476887	skos:broadMatch	biolink:Gene	sio:SIO_000137	solute carrier family 25 member 26	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:210589	skos:broadMatch	biolink:Disease	sio:SIO_000137	Infantile hemangioma of rare localization	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:500352	skos:broadMatch	biolink:Gene	sio:SIO_000137	exosome component 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:538963	skos:broadMatch	biolink:Disease	sio:SIO_000137	Combined immunodeficiency due to ITK deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98249	skos:broadMatch	biolink:Disease	sio:SIO_000137	Ehlers-Danlos syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:124173	skos:broadMatch	biolink:Gene	sio:SIO_000137	pancreatic and duodenal homeobox 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:163746	skos:broadMatch	biolink:Disease	sio:SIO_000137	Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:210571	skos:broadMatch	biolink:Disease	sio:SIO_000137	Dystonia 16	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:210576	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital temporomandibular joint ankylosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:124189	skos:broadMatch	biolink:Gene	sio:SIO_000137	peroxisomal biogenesis factor 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:538958	skos:broadMatch	biolink:Disease	sio:SIO_000137	Combined immunodeficiency due to CD70 deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:124187	skos:broadMatch	biolink:Gene	sio:SIO_000137	peptidase D	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:450291	skos:broadMatch	biolink:Gene	sio:SIO_000137	kinesin light chain 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:210566	skos:broadMatch	biolink:Disease	sio:SIO_000137	Myoclonic dystonia 15	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98064	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Rare disease in physical medicine and rehabilitation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98063	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare gynecological tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98060	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare respiratory tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98062	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare nervous system tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98061	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare otorhinolaryngologic tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98068	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Autosomal dominant spinocerebellar ataxia due to a polyglutamine anomaly	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247839	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Oligoarticular juvenile idiopathic arthritis with anti-nuclear antibodies	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98069	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Autosomal dominant spinocerebellar ataxia due to a channelopathy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247834	skos:broadMatch	biolink:Disease	sio:SIO_000137	Occult macular dystrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:476850	skos:broadMatch	biolink:Gene	sio:SIO_000137	phospholipase A2 group IVA	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98053	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98052	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare allergic respiratory disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98054	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic cardiac disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98050	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare allergic disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3303	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tetralogy of Fallot	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3304	skos:broadMatch	biolink:Disease	sio:SIO_000137	Fallot complex-intellectual disability-growth delay syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3305	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tetraploidy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98057	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98056	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare genetic renal disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98059	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare digestive tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3301	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tetraamelia-multiple malformations syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98058	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare urinary tract tumor	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247846	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Oligoarticular juvenile idiopathic arthritis without anti-nuclear antibodies	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3306	skos:broadMatch	biolink:Disease	sio:SIO_000137	Inverted duplicated chromosome 15 syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3307	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tetrasomy 18p	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3309	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tetrasomy 5p	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:439897	skos:broadMatch	biolink:Disease	sio:SIO_000137	Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98041	skos:broadMatch	biolink:Disease	sio:SIO_000137	Visceral malformation of the liver, biliary tract, pancreas or spleen	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:451578	skos:broadMatch	biolink:Gene	sio:SIO_000137	ribosomal protein S15	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98044	skos:broadMatch	biolink:Disease	sio:SIO_000137	Central nervous system malformation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98043	skos:broadMatch	biolink:Disease	sio:SIO_000137	Diaphragmatic or abdominal wall malformation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:207122	skos:broadMatch	biolink:Disease	sio:SIO_000137	Qualitative or quantitative defects of fukutin	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3313	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Intellectual disability-microcephaly-unusual facies syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:365096	skos:broadMatch	biolink:Gene	sio:SIO_000137	iron-sulfur cluster assembly factor IBA57	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3314	skos:broadMatch	biolink:Disease	sio:SIO_000137	Thiemann disease, familial form	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98049	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare female infertility	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3315	skos:broadMatch	biolink:Disease	sio:SIO_000137	NON RARE IN EUROPE: Thiopurine S-methyltransferase deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3316	skos:broadMatch	biolink:Disease	sio:SIO_000137	Thomas syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98045	skos:broadMatch	biolink:Disease	sio:SIO_000137	Respiratory or mediastinal malformation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3310	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tetrasomy 9p	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98048	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare male infertility	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3311	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Infantile symmetrical thalamic degeneration	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3312	skos:broadMatch	biolink:Disease	sio:SIO_000137	Thalidomide embryopathy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98047	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare infertility	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247854	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Rheumatoid factor-negative juvenile idiopathic arthritis with anti-nuclear antibodies	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3317	skos:broadMatch	biolink:Disease	sio:SIO_000137	Thoracolaryngopelvic dysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3318	skos:broadMatch	biolink:Disease	sio:SIO_000137	Essential thrombocythemia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3319	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital amegakaryocytic thrombocytopenia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:449262	skos:broadMatch	biolink:Disease	sio:SIO_000137	NON RARE IN EUROPE: Primary bile acid malabsorption	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:439881	skos:broadMatch	biolink:Disease	sio:SIO_000137	Plastic bronchitis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:99361	skos:broadMatch	biolink:Disease	sio:SIO_000137	Familial medullary thyroid carcinoma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:208444	skos:broadMatch	biolink:Disease	sio:SIO_000137	Bilateral frontal polymicrogyria	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:207113	skos:broadMatch	biolink:Disease	sio:SIO_000137	Qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:208447	skos:broadMatch	biolink:Disease	sio:SIO_000137	Bilateral generalized polymicrogyria	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98033	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare neurologic disease with psychiatric involvement	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:426568	skos:broadMatch	biolink:Gene	sio:SIO_000137	nitric oxide synthase 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:365089	skos:broadMatch	biolink:Gene	sio:SIO_000137	glutamate ionotropic receptor delta type subunit 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:208441	skos:broadMatch	biolink:Disease	sio:SIO_000137	Bilateral parasagittal parieto-occipital polymicrogyria	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:207110	skos:broadMatch	biolink:Disease	sio:SIO_000137	Qualitative or quantitative defects of myotubularin	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98039	skos:broadMatch	biolink:Disease	sio:SIO_000137	Digestive tract malformation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3324	skos:broadMatch	biolink:Disease	sio:SIO_000137	Familial thrombomodulin anomalies	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3325	skos:broadMatch	biolink:Disease	sio:SIO_000137	Heparin-induced thrombocytopenia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:365084	skos:broadMatch	biolink:Gene	sio:SIO_000137	chondroitin sulfate synthase 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98038	skos:broadMatch	biolink:Disease	sio:SIO_000137	Cranial malformation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3326	skos:broadMatch	biolink:Disease	sio:SIO_000137	Thymic-renal-anal-lung dysplasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:449266	skos:broadMatch	biolink:Disease	sio:SIO_000137	Pleural empyema	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3327	skos:broadMatch	biolink:Disease	sio:SIO_000137	Thyrocerebrorenal syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3320	skos:broadMatch	biolink:Disease	sio:SIO_000137	Thrombocytopenia-absent radius syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3322	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hoyeraal-Hreidarsson syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3323	skos:broadMatch	biolink:Disease	sio:SIO_000137	Braddock-Carey syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:426564	skos:broadMatch	biolink:Gene	sio:SIO_000137	enoyl-CoA hydratase, short chain 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:207119	skos:broadMatch	biolink:Disease	sio:SIO_000137	Qualitative or quantitative defects of FKRP	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98036	skos:broadMatch	biolink:Disease	sio:SIO_000137	Rare otorhinolaryngologic disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247868	skos:broadMatch	biolink:Disease	sio:SIO_000137	NLRP12-associated hereditary periodic fever syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:449270	skos:broadMatch	biolink:Gene	sio:SIO_000137	caseinolytic mitochondrial matrix peptidase chaperone subunit B	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3328	skos:broadMatch	biolink:Disease	sio:SIO_000137	Absent tibia-polydactyly-arachnoid cyst syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:3329	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tibial aplasia-ectrodactyly syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247861	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Rheumatoid factor-negative juvenile idiopathic arthritis without anti-nuclear antibodies	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:377069	skos:broadMatch	biolink:Gene	sio:SIO_000137	plexin D1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:451586	skos:broadMatch	biolink:Gene	sio:SIO_000137	IKAROS family zinc finger 3	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:476812	skos:broadMatch	biolink:Gene	sio:SIO_000137	cysteinyl leukotriene receptor 2	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:207104	skos:broadMatch	biolink:Disease	sio:SIO_000137	Qualitative or quantitative defects of calpain	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:476816	skos:broadMatch	biolink:Gene	sio:SIO_000137	double homeobox 4	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:258532	skos:broadMatch	biolink:Gene	sio:SIO_000137	methionine sulfoxide reductase B3	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:207101	skos:broadMatch	biolink:Disease	sio:SIO_000137	Qualitative or quantitative defects of perlecan	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:258534	skos:broadMatch	biolink:Gene	sio:SIO_000137	phospholipase C beta 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:207107	skos:broadMatch	biolink:Disease	sio:SIO_000137	Qualitative or quantitative defects of TRIM32	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:377052	skos:broadMatch	biolink:Gene	sio:SIO_000137	signal sequence receptor subunit 4	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:173240	skos:broadMatch	biolink:Gene	sio:SIO_000137	cytochrome c, somatic	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247871	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Vitiligo-associated autoimmune disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98097	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal recessive cerebellar ataxia due to a DNA repair defect	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98096	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal recessive metabolic cerebellar ataxia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98099	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal recessive syndromic cerebellar ataxia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98098	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal recessive degenerative and progressive cerebellar ataxia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:98095	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal recessive congenital cerebellar ataxia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:246552	skos:broadMatch	biolink:Gene	sio:SIO_000137	coiled-coil domain containing 39	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:246554	skos:broadMatch	biolink:Gene	sio:SIO_000137	coiled-coil domain containing 40	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:377040	skos:broadMatch	biolink:Gene	sio:SIO_000137	3-hydroxyacyl-CoA dehydratase 1	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
